candidate_id,family,role,decision_tf,partition,source_wave_tf,pivot_type,n_events,TOTAL_SIGNALS,MATCHED_POST_C_SIGNALS,PRE_C_WARNING_SIGNALS,UNMATCHED_SIGNALS,FALSE_POSITIVE_RATE,PRECISION,EVENT_RECALL,SIGNALS_PER_YEAR,FALSE_SIGNALS_PER_YEAR,MEDIAN_DELAY_SECONDS,P75_DELAY_SECONDS,P90_DELAY_SECONDS,MEDIAN_PRICE_DISTANCE_FROM_C_PCT,MEDIAN_PRICE_DISTANCE_FROM_C_ATR,MEDIAN_REMAINING_WAVE_FRACTION,MEDIAN_MAE_AFTER_SIGNAL,P90_MAE_AFTER_SIGNAL,MEDIAN_MFE_AFTER_SIGNAL,MFE_MAE_RATIO,PRE_C_SIGNAL_RATE,MEDIAN_PRE_C_LEAD,MEDIAN_ADVERSE_EXTENSION_AFTER_PRE_C,SCANNED_TIME_FROM,SCANNED_TIME_TO,VALID_DECISION_BARS,YEARS_COVERED,sample_flag,direction,event_primitive,parameter_set_id,is_reference,PRECISION_DELTA,FPR_DELTA,PREMATURE_DELTA,discovery_fold_stability,RECALL_DELTA,MEDIAN_DELAY_SECONDS_DELTA
DMA|DMA_SMA_P3_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|15m|DOWN,DMA,DIRECTIONAL,15m,DISCOVERY,15m,HIGH,75,15226,75,317,14557,0.9560619992118744,0.0049257848417181135,1.0,4943.100049997222,4725.910116104661,2699.999999,3599.999999,3599.999999,1.084460632343168,1.6092962200542844,0.9192504882812499,0.46790474297471574,1.1578481657576374,10.925917538535861,22.920958672939754,0.020819650597661894,14400.000001,76.81999999999971,,,107778,3.0802532511978096,NORMAL,DOWN,MA_SLOPE_TURN_DOWN,DMA_SMA_P3_SHIFT3_V1,True,0.002227749011802292,0.00012991776716619885,-0.0004768455531403218,STABLE_POSITIVE_FOLDS,0.0,900.0000000000002
DMA|DMA_SMA_P3_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|15m|UP,DMA,DIRECTIONAL,15m,DISCOVERY,15m,LOW,75,15233,75,329,14555,0.9554913674259831,0.004923521302435502,1.0,4945.601540726475,4725.479578892788,2699.999999,2699.999999,3599.999999,1.402373247033437,1.7936808086364573,0.8934212162666343,0.607820678484093,2.393579412010827,11.53439805331813,18.398246423627054,0.02159784678001707,15300.000001,82.75,,,107778,3.0801106548026467,NORMAL,UP,MA_SLOPE_TURN_UP,DMA_SMA_P3_SHIFT3_V1,True,0.002225582527659431,0.0002771510872658922,-0.0002734435541676128,STABLE_POSITIVE_FOLDS,0.0,900.0000000000002
DMA|DMA_SMA_P3_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|15m|DOWN,DMA,DIRECTIONAL,15m,DISCOVERY,15m,HIGH,75,20847,75,415,19944,0.9566844150237445,0.003597639948193985,1.0,6767.511392147241,6474.3726773629105,1799.999999,2249.999999,2699.999999,0.8755381415372602,1.3757225433526052,0.9283233250912518,0.4129260958317836,0.9816428373414144,11.204069749624592,27.0967421640187,0.01990694104667338,14400.000001,75.40000000000009,,,107778,3.080452886151038,NORMAL,DOWN,PRICE_CROSS_DOWN_MA,DMA_SMA_P3_SHIFT3_V1,True,0.0008996041182781633,0.0007523335790362573,-0.0013895551041288347,STABLE_POSITIVE_FOLDS,0.0,0.0
DMA|DMA_SMA_P3_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|15m|UP,DMA,DIRECTIONAL,15m,DISCOVERY,15m,LOW,75,20851,75,433,19949,0.9567406839000527,0.0035969497865809795,1.0,6769.12325012962,6476.29560773276,1799.999999,1799.999999,2699.999999,1.1062736072631016,1.3880444459098609,0.9178120114643042,0.5214134345276196,2.3292099217253504,12.117905639986839,23.36647173489227,0.020766390101194188,14400.000001,82.45000000000005,,,107778,3.080310289755875,NORMAL,UP,PRICE_CROSS_UP_MA,DMA_SMA_P3_SHIFT3_V1,True,0.0008990110118049085,0.001526467561335565,-0.0011049002329904939,STABLE_POSITIVE_FOLDS,0.0,0.0
DMA|DMA_SMA_P7_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|15m|DOWN,DMA,DIRECTIONAL,15m,DISCOVERY,15m,HIGH,75,10062,74,207,9630,0.9570661896243292,0.007354402703239913,0.9866666666666667,3267.189272782835,3126.916388083751,4499.999999,6299.999999,6929.999999000002,1.3755178087593642,2.158832378134089,0.8944163600372165,0.5096777879779572,1.6347838459387622,10.627861558349572,18.462023421511056,0.020572450805008944,15300.000001,81.70000000000027,,,107778,3.0797113848961897,NORMAL,DOWN,MA_SLOPE_TURN_DOWN,DMA_SMA_P7_SHIFT5_V1,True,0.004656366873324091,0.0011341081796210073,-0.000724045345793272,STABLE_POSITIVE_FOLDS,-0.013333333333333308,2700.0
DMA|DMA_SMA_P7_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|15m|UP,DMA,DIRECTIONAL,15m,DISCOVERY,15m,LOW,75,10061,74,189,9651,0.9592485836397973,0.007355133684524401,0.9866666666666667,3266.44108850844,3133.3289876945582,4499.999999,6299.999999,7199.999999,1.9361221564209325,2.3085743843026396,0.8605425467150521,0.8795969675205716,2.6571670757999124,11.16278680418445,15.33973116139693,0.01878540900506908,14400.000001,83.2199999999998,,,107778,3.0801106548026467,NORMAL,UP,MA_SLOPE_TURN_UP,DMA_SMA_P7_SHIFT5_V1,True,0.00465719490974833,0.0040343673010800885,-0.0030858813291156015,STABLE_POSITIVE_FOLDS,-0.013333333333333308,2700.0
DMA|DMA_SMA_P7_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|15m|DOWN,DMA,DIRECTIONAL,15m,DISCOVERY,15m,HIGH,75,12487,75,267,11925,0.9549931929206374,0.00600624649635621,1.0,4053.9249849544003,3871.47076524235,2699.999999,4499.999999,4499.999999,1.1163629578953898,1.7255593220338954,0.9130245456420603,0.4961558768434053,1.2200691769153678,10.860513322576164,21.643094264398815,0.02138223752702811,14400.000001,81.40000000000009,,,107778,3.080224731918777,NORMAL,DOWN,PRICE_CROSS_DOWN_MA,DMA_SMA_P7_SHIFT5_V1,True,0.0033082106664403888,-0.0009388885240707578,8.574137622589448e-05,STABLE_POSITIVE_FOLDS,0.0,900.0000000000002
DMA|DMA_SMA_P7_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|15m|UP,DMA,DIRECTIONAL,15m,DISCOVERY,15m,LOW,75,12484,75,243,11966,0.9585068888176866,0.006007689842999039,1.0,4053.101137952426,3884.9253618022053,3599.999999,4499.999999,5399.999999,1.659205968558486,2.0168060688581995,0.8814138529021728,0.6822496774666003,2.734670321662016,11.53439805331813,17.39744175422577,0.019464915091316884,14400.000001,83.2199999999998,,,107778,3.0801106548026467,NORMAL,UP,PRICE_CROSS_UP_MA,DMA_SMA_P7_SHIFT5_V1,True,0.0033097510682229677,0.0032926724789694717,-0.0024063752428677976,STABLE_POSITIVE_FOLDS,0.0,1800.0000000000002
DNO_QUANTILE|CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1|CROSSED_OB_BAND_UP|15m|UP,DNO_QUANTILE,DIRECTIONAL,15m,DISCOVERY,15m,LOW,75,7218,75,140,6798,0.941812136325852,0.010390689941812137,1.0,2343.313815899117,2206.9613910338317,3599.999999,4949.999999,7739.999999000007,1.8473375823279774,2.3431211805037955,0.8621224489795917,0.8597902097902149,3.1236514348060918,11.439906988353828,12.560390402602614,0.019395954558049322,17100.000001,86.79000000000008,,,107778,3.0802532511978096,NORMAL,UP,CROSSED_OB_BAND_UP,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,True,0.007692751167036066,-0.013402080012865136,-0.0024753357761353595,STABLE_POSITIVE_FOLDS,0.0,1800.0000000000002
DNO_QUANTILE|CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1|CROSSED_OS_BAND_DOWN|15m|DOWN,DNO_QUANTILE,DIRECTIONAL,15m,DISCOVERY,15m,HIGH,75,7714,75,135,7326,0.9497018408089188,0.009722582317863625,1.0,2504.3163498662125,2378.3538474358147,3599.999999,5399.999999,10799.999999,1.2909595412991892,2.0755653484866077,0.8922674332891051,0.5793317574004189,1.483370290363925,10.476557978005019,17.289646133682837,0.017500648172154524,16200.000001,92.2199999999998,,,107778,3.080281770476842,NORMAL,DOWN,CROSSED_OS_BAND_DOWN,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,True,0.007024546487947803,-0.006230240635789364,-0.003795847978647692,STABLE_POSITIVE_FOLDS,0.0,1800.0000000000002
DNO_QUANTILE|CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1|FORECAST_OB_CROSS|15m|UP,DNO_QUANTILE,DIRECTIONAL,15m,DISCOVERY,15m,LOW,75,10809,75,181,10256,0.9488389305208622,0.006938662225922842,1.0,3509.127048497306,3329.5963557580135,4499.999999,5849.999999,8999.999999,2.0683403068340334,2.3751001870157746,0.8588205128205118,0.888957495300962,3.1236514348060918,10.94243972117873,12.325541125541427,0.01674530483856046,18000.000001,87.23000000000002,,,107778,3.0802532511978096,NORMAL,UP,FORECAST_OB_CROSS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,True,0.004240723451146771,-0.006375285817854959,-0.005125985495624222,STABLE_POSITIVE_FOLDS,0.0,2700.0
DNO_QUANTILE|CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1|FORECAST_OS_CROSS|15m|DOWN,DNO_QUANTILE,DIRECTIONAL,15m,DISCOVERY,15m,HIGH,75,11075,75,171,10569,0.9543115124153498,0.006772009029345372,1.0,3595.883104616923,3431.59264403578,4499.999999,5399.999999,8999.999999,1.3266896440002904,2.0755653484866077,0.8913515862668405,0.6096374414396558,1.6780979787817842,10.481937903612408,16.681432038834465,0.01544018058690745,18000.000001,93.98000000000002,,,107778,3.079911019849418,NORMAL,DOWN,FORECAST_OS_CROSS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,True,0.004073973199429551,-0.0016205690293583652,-0.005856315563894767,STABLE_POSITIVE_FOLDS,0.0,2700.0
INVERSE|INVERSE_DMA_25X5|DMA_SMA_P25_SHIFT5_V1|15m|DOWN,INVERSE_PREDICTOR,DIRECTIONAL,15m,DISCOVERY,15m,HIGH,75,6252,71,124,5982,0.9568138195777351,0.011356365962891874,0.9466666666666667,2030.342385062794,1942.6596525025006,7199.999999,11699.999999,14399.999999,1.7708333333333313,2.7639649507119306,0.8627929687499999,0.8356809076917073,2.03095938081239,10.488339209748574,15.42701919594343,0.01983365323096609,18900.000001,88.125,,,107778,3.0792835957107005,NORMAL,DOWN,INVERSE_THRESHOLD_CROSS,DMA_SMA_P25_SHIFT5_V1,True,0.008658330132976053,0.0008817381330269436,-0.0014628429198361263,STABLE_POSITIVE_FOLDS,-0.053333333333333344,5400.0
INVERSE|INVERSE_DMA_25X5|DMA_SMA_P25_SHIFT5_V1|15m|UP,INVERSE_PREDICTOR,DIRECTIONAL,15m,DISCOVERY,15m,LOW,75,6335,72,106,6094,0.9619573796369376,0.011365430149960536,0.96,2056.915697459071,1978.665234461812,7649.999999,12599.999999,15209.999998999998,2.472191824911495,2.8562242939773337,0.8312383354350569,1.3372249739521078,3.132947882022166,10.399335603294725,9.045862247173755,0.016732438831886347,16200.000001,93.64500000000021,,,107778,3.079853981291353,NORMAL,UP,INVERSE_THRESHOLD_CROSS,DMA_SMA_P25_SHIFT5_V1,True,0.008667491375184466,0.006743163298220445,-0.005138851502298335,STABLE_POSITIVE_FOLDS,-0.040000000000000036,5850.0
INVERSE|INVERSE_DMA_3X3|DMA_SMA_P3_SHIFT3_V1|15m|DOWN,INVERSE_PREDICTOR,DIRECTIONAL,15m,DISCOVERY,15m,HIGH,75,19112,75,369,18282,0.9565717873587275,0.003924236082042696,1.0,6204.282521548333,5934.8416209160005,1799.999999,3599.999999,7199.999999,0.9625880360970442,1.5685893543817195,0.9226502876263378,0.4790457311021905,1.2417349181275816,11.204069749624592,22.039408227649794,0.019307241523650064,16200.000001,81.0,,,107778,3.080452886151038,NORMAL,DOWN,INVERSE_THRESHOLD_CROSS,DMA_SMA_P3_SHIFT3_V1,True,0.0012262002521268743,0.0006397059140192951,-0.0019892546271521525,STABLE_POSITIVE_FOLDS,0.0,0.0
INVERSE|INVERSE_DMA_3X3|DMA_SMA_P3_SHIFT3_V1|15m|UP,INVERSE_PREDICTOR,DIRECTIONAL,15m,DISCOVERY,15m,LOW,75,19532,75,404,18640,0.9543313536760188,0.003839852549662093,1.0,6340.743516864023,6051.170343761283,1799.999999,3599.999999,7199.999999,1.402373247033437,1.6273221310170713,0.8933444511825337,0.5485344223473363,2.3292099217253504,12.029715229054888,18.577210103329428,0.02068400573417981,15300.000001,82.26499999999999,,,107778,3.080395847592973,NORMAL,UP,INVERSE_THRESHOLD_CROSS,DMA_SMA_P3_SHIFT3_V1,True,0.0011419137748860221,-0.0008828626626983249,-0.0011872846000048724,STABLE_POSITIVE_FOLDS,0.0,0.0
INVERSE|INVERSE_DMA_7X5|DMA_SMA_P7_SHIFT5_V1|15m|DOWN,INVERSE_PREDICTOR,DIRECTIONAL,15m,DISCOVERY,15m,HIGH,75,12150,75,250,11597,0.954485596707819,0.006172839506172839,1.0,3944.51738345447,3764.985028470904,3599.999999,4499.999999,8099.999999,1.1817759181775953,1.9328620863032613,0.9112251372451659,0.5172334169732524,1.4375936834318783,10.860513322576164,20.665904247501494,0.0205761316872428,16200.000001,83.59500000000003,,,107778,3.080224731918777,NORMAL,DOWN,INVERSE_THRESHOLD_CROSS,DMA_SMA_P7_SHIFT5_V1,True,0.0034748036762570177,-0.001446484736889242,-0.0007203644635594177,STABLE_POSITIVE_FOLDS,0.0,1800.0000000000002
INVERSE|INVERSE_DMA_7X5|DMA_SMA_P7_SHIFT5_V1|15m|UP,INVERSE_PREDICTOR,DIRECTIONAL,15m,DISCOVERY,15m,LOW,75,12194,74,233,11674,0.9573560767590619,0.006068558307364277,0.9866666666666667,3958.8387096774195,3790.018295618681,3599.999999,4499.999999,7829.999999000002,1.5596883887760873,1.9999383408469897,0.8841925179789847,0.6280536910306708,2.6596132464426736,11.508706693490021,19.706923756850447,0.01910775791372806,15300.000001,87.82000000000016,,,107778,3.0801962126397444,NORMAL,UP,INVERSE_THRESHOLD_CROSS,DMA_SMA_P7_SHIFT5_V1,True,0.0033706195325882062,0.002141860420344699,-0.00276353242045662,STABLE_POSITIVE_FOLDS,-0.013333333333333308,1800.0000000000002
INVERSE|INVERSE_DNO_N7_OB_OS|DNO_PERIOD_7_REFERENCE|15m|DOWN,INVERSE_PREDICTOR,DIRECTIONAL,15m,DISCOVERY,15m,HIGH,75,5643,73,237,5156,0.9136983873825979,0.012936381357433989,0.9733333333333334,1831.9582993852307,1673.8573439004517,3599.999999,4499.999999,9899.999999,1.1538865802042237,1.8305476633682793,0.9160329150972818,0.5373831775701042,1.4967370609051334,10.878116753397295,20.799768518518828,0.04199893673577884,15300.000001,82.07999999999993,,,107778,3.080310289755875,NORMAL,DOWN,INVERSE_THRESHOLD_CROSS,DNO_PERIOD_7_REFERENCE,True,0.010238345527518167,-0.042233694062110305,0.020702440584976625,STABLE_POSITIVE_FOLDS,-0.026666666666666616,1800.0000000000002
INVERSE|INVERSE_DNO_N7_OB_OS|DNO_PERIOD_7_REFERENCE|15m|UP,INVERSE_PREDICTOR,DIRECTIONAL,15m,DISCOVERY,15m,LOW,75,5633,73,210,5190,0.9213562932717912,0.012959346706905734,0.9733333333333334,1828.830399718521,1685.0043981074248,3599.999999,6299.999999,12599.999999,1.7719551861221612,2.0351699882766727,0.8795233463035019,0.8011202531400755,3.3891647979700092,10.777203521998514,16.417016177351655,0.037280312444523345,14400.000001,81.67499999999995,,,107778,3.0801106548026467,NORMAL,UP,INVERSE_THRESHOLD_CROSS,DNO_PERIOD_7_REFERENCE,True,0.010261407932129662,-0.03385792306692592,0.015409022110338663,STABLE_POSITIVE_FOLDS,-0.026666666666666616,1800.0000000000002
INVERSE|INVERSE_MACD_12_26_9_SIGNAL_CROSS|MACD_12_26_9_SHIFT0_V1|15m|DOWN,INVERSE_PREDICTOR,DIRECTIONAL,15m,DISCOVERY,15m,HIGH,75,3128,42,60,3005,0.9606777493606138,0.013427109974424553,0.56,1016.1124317914415,976.1566040707423,8549.999999,22949.999999,27809.999999,1.6144424795559442,2.3860135257009856,0.8738254702188136,0.5899505602908472,1.8231786303920234,11.557422406953478,22.07031479439447,0.01918158567774936,14400.000001,97.94500000000016,,,107778,3.0783994980606892,NORMAL,DOWN,INVERSE_THRESHOLD_CROSS,MACD_12_26_9_SHIFT0_V1,True,0.010729074144508731,0.004745667915905583,-0.002114910473052855,STABLE_POSITIVE_FOLDS,-0.43999999999999995,6750.0
INVERSE|INVERSE_MACD_12_26_9_SIGNAL_CROSS|MACD_12_26_9_SHIFT0_V1|15m|UP,INVERSE_PREDICTOR,DIRECTIONAL,15m,DISCOVERY,15m,LOW,75,3222,46,38,3112,0.9658597144630664,0.014276846679081317,0.6133333333333333,1046.1534928513222,1010.4375138899178,5399.999999,9449.999999,24749.999999,2.797342311848828,2.796512338151423,0.8057512077996598,1.071544777822462,2.7257019634499287,10.294232853438047,11.123385190119851,0.011793916821849782,18000.000001,68.19500000000016,,,107778,3.079853981291353,NORMAL,UP,INVERSE_THRESHOLD_CROSS,MACD_12_26_9_SHIFT0_V1,True,0.011578907904305245,0.010645498124349229,-0.010077373512334899,STABLE_POSITIVE_FOLDS,-0.3866666666666667,3600.0
INVERSE|INVERSE_STOCH_14_3_3_POINT_BAR|STOCH_K14_KS3_D3_SHIFT0_V1|15m|DOWN,INVERSE_PREDICTOR,DIRECTIONAL,15m,DISCOVERY,15m,HIGH,75,6580,68,174,6282,0.9547112462006079,0.01033434650455927,0.9066666666666666,2136.5440604511614,2039.7826425158353,2249.999999,5399.999999,23039.999999000007,1.030476387984859,1.4959261628086158,0.9193996791519876,0.4734752370384531,1.0919587085262816,11.256381453629364,24.542313117065802,0.026443768996960486,12150.000001,74.85500000000002,,,107778,3.0797399041752223,NORMAL,DOWN,INVERSE_THRESHOLD_CROSS,STOCH_K14_KS3_D3_SHIFT0_V1,True,0.007636310674643449,-0.0012208352441003267,0.00514727284615827,STABLE_POSITIVE_FOLDS,-0.09333333333333338,450.0000000000002
INVERSE|INVERSE_STOCH_14_3_3_POINT_BAR|STOCH_K14_KS3_D3_SHIFT0_V1|15m|UP,INVERSE_PREDICTOR,DIRECTIONAL,15m,DISCOVERY,15m,LOW,75,5590,56,182,5323,0.9522361359570662,0.01001788908765653,0.7466666666666667,1814.9370815855998,1728.2486735742661,1799.999999,3824.999999,20249.999999,1.300500680534221,1.4340208776424275,0.9087506994485123,0.6283922711699665,2.240393541440314,11.519032529814936,17.575747396708106,0.03255813953488372,13500.000001,82.42500000000018,,,107778,3.079996577686516,NORMAL,UP,INVERSE_THRESHOLD_CROSS,STOCH_K14_KS3_D3_SHIFT0_V1,True,0.007319950312880459,-0.002978080381650927,0.010686849200699039,STABLE_POSITIVE_FOLDS,-0.2533333333333333,0.0
MACD|DINAPOLI_MACD_REFERENCE_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|15m|DOWN,MACD,DIRECTIONAL,15m,DISCOVERY,15m,HIGH,75,5347,68,110,5129,0.9592294744716664,0.012717411632691229,0.9066666666666666,1736.2659677912263,1665.4774918274172,4499.999999,6299.999999,17369.999999000003,1.4481237292755595,2.001108755677364,0.8984936795444189,0.5938203347215281,1.8770502788828989,10.597666083441617,16.987942122186414,0.020572283523471107,13950.000001,84.40499999999997,,,107778,3.0795973077800594,NORMAL,DOWN,HIST_CROSS_DOWN_ZERO,DINAPOLI_MACD_REFERENCE_V1,True,0.010019375802775407,0.0032973930269581953,-0.0007242126273311091,STABLE_POSITIVE_FOLDS,-0.09333333333333338,2700.0
MACD|DINAPOLI_MACD_REFERENCE_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|15m|UP,MACD,DIRECTIONAL,15m,DISCOVERY,15m,LOW,75,5349,72,100,5140,0.9609272761263787,0.01346045989904655,0.96,1736.6419999999998,1668.7866666666666,4499.999999,5399.999999,8909.999998999998,1.8949313180481706,2.2651640098585744,0.8618766950792449,0.9723606042802138,3.395980299170045,10.859821621588623,14.418696865276639,0.01869508319312021,14400.000001,79.21500000000003,,,107778,3.080082135523614,NORMAL,UP,HIST_CROSS_UP_ZERO,DINAPOLI_MACD_REFERENCE_V1,True,0.01076252112427048,0.005713059787661567,-0.003176207141064473,STABLE_POSITIVE_FOLDS,-0.040000000000000036,2700.0
MACD|DINAPOLI_MACD_REFERENCE_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|15m|DOWN,MACD,DIRECTIONAL,15m,DISCOVERY,15m,HIGH,75,5347,68,110,5129,0.9592294744716664,0.012717411632691229,0.9066666666666666,1736.2659677912263,1665.4774918274172,4499.999999,6299.999999,17369.999999000003,1.4481237292755595,2.001108755677364,0.8984936795444189,0.5938203347215281,1.8770502788828989,10.597666083441617,16.987942122186414,0.020572283523471107,13950.000001,84.40499999999997,,,107778,3.0795973077800594,NORMAL,DOWN,MACD_CROSS_DOWN_SIGNAL,DINAPOLI_MACD_REFERENCE_V1,True,0.010019375802775407,0.0032973930269581953,-0.0007242126273311091,STABLE_POSITIVE_FOLDS,-0.09333333333333338,2700.0
MACD|DINAPOLI_MACD_REFERENCE_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|15m|UP,MACD,DIRECTIONAL,15m,DISCOVERY,15m,LOW,75,5349,72,100,5140,0.9609272761263787,0.01346045989904655,0.96,1736.6419999999998,1668.7866666666666,4499.999999,5399.999999,8909.999998999998,1.8949313180481706,2.2651640098585744,0.8618766950792449,0.9723606042802138,3.395980299170045,10.859821621588623,14.418696865276639,0.01869508319312021,14400.000001,79.21500000000003,,,107778,3.080082135523614,NORMAL,UP,MACD_CROSS_UP_SIGNAL,DINAPOLI_MACD_REFERENCE_V1,True,0.01076252112427048,0.005713059787661567,-0.003176207141064473,STABLE_POSITIVE_FOLDS,-0.040000000000000036,2700.0
MACD|MACD_12_26_9_SHIFT0_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|15m|DOWN,MACD,DIRECTIONAL,15m,DISCOVERY,15m,HIGH,75,4242,67,84,4064,0.9580386610089581,0.015794436586515793,0.8933333333333333,1377.7335148803734,1319.9219718231584,5399.999999,8099.999999,11159.999998999998,1.5045895310721333,2.2156700652153964,0.8869471642062504,0.6225632965034694,1.7863876949263213,10.57515342341014,18.680719156850472,0.019801980198019802,13500.000001,87.52500000000009,,,107778,3.0789698836413417,NORMAL,DOWN,HIST_CROSS_DOWN_ZERO,MACD_12_26_9_SHIFT0_V1,True,0.013096400756599971,0.0021065795642498664,-0.0014945159527824138,STABLE_POSITIVE_FOLDS,-0.10666666666666669,3600.0
MACD|MACD_12_26_9_SHIFT0_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|15m|UP,MACD,DIRECTIONAL,15m,DISCOVERY,15m,LOW,75,4245,68,70,4080,0.9611307420494699,0.0160188457008245,0.9066666666666666,1378.3120971923845,1324.7381287502778,5399.999999,6299.999999,8999.999999,2.3746556627155213,2.4465976383041985,0.84005046973744,1.0591206266044155,2.9094636859751706,10.540470622685858,9.929991393952804,0.016489988221436984,18000.000001,71.46500000000003,,,107778,3.079853981291353,NORMAL,UP,HIST_CROSS_UP_ZERO,MACD_12_26_9_SHIFT0_V1,True,0.01332090692604843,0.00591652571075274,-0.005381302112747698,STABLE_POSITIVE_FOLDS,-0.09333333333333338,3600.0
MACD|MACD_12_26_9_SHIFT0_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|15m|DOWN,MACD,DIRECTIONAL,15m,DISCOVERY,15m,HIGH,75,4242,67,84,4064,0.9580386610089581,0.015794436586515793,0.8933333333333333,1377.7335148803734,1319.9219718231584,5399.999999,8099.999999,11159.999998999998,1.5045895310721333,2.2156700652153964,0.8869471642062504,0.6225632965034694,1.7863876949263213,10.57515342341014,18.680719156850472,0.019801980198019802,13500.000001,87.52500000000009,,,107778,3.0789698836413417,NORMAL,DOWN,MACD_CROSS_DOWN_SIGNAL,MACD_12_26_9_SHIFT0_V1,True,0.013096400756599971,0.0021065795642498664,-0.0014945159527824138,STABLE_POSITIVE_FOLDS,-0.10666666666666669,3600.0
MACD|MACD_12_26_9_SHIFT0_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|15m|UP,MACD,DIRECTIONAL,15m,DISCOVERY,15m,LOW,75,4245,68,70,4080,0.9611307420494699,0.0160188457008245,0.9066666666666666,1378.3120971923845,1324.7381287502778,5399.999999,6299.999999,8999.999999,2.3746556627155213,2.4465976383041985,0.84005046973744,1.0591206266044155,2.9094636859751706,10.540470622685858,9.929991393952804,0.016489988221436984,18000.000001,71.46500000000003,,,107778,3.079853981291353,NORMAL,UP,MACD_CROSS_UP_SIGNAL,MACD_12_26_9_SHIFT0_V1,True,0.01332090692604843,0.00591652571075274,-0.005381302112747698,STABLE_POSITIVE_FOLDS,-0.09333333333333338,3600.0
OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OB_BAND_UP|15m|UP,OSC_PREDICTOR,DIRECTIONAL,15m,DISCOVERY,15m,LOW,75,6271,74,110,5934,0.946260564503269,0.011800350821240632,0.9866666666666667,2036.3617706982773,1926.9288386738283,3599.999999,5399.999999,8999.999999,2.0072731509400032,2.3898858529865947,0.858268655439971,0.870745588346457,2.8753573602648004,11.033423486486317,11.629127857747667,0.017541062031573913,16650.000001,87.13999999999999,,,107778,3.0795117499429616,NORMAL,UP,CROSSED_OB_BAND_UP,PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE,True,0.009102412046464562,-0.008953651835448162,-0.004330228302610768,STABLE_POSITIVE_FOLDS,-0.013333333333333308,1800.0000000000002
OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OS_BAND_DOWN|15m|DOWN,OSC_PREDICTOR,DIRECTIONAL,15m,DISCOVERY,15m,HIGH,75,6329,74,104,6004,0.9486490756833623,0.011692210459788277,0.9866666666666667,2055.348201385544,1949.8041714518579,4499.999999,6299.999999,14129.999999000001,1.540596762357104,2.493008416156875,0.88258555449567,0.6961429160209505,1.8508756296911284,10.57567119495464,15.719377899157317,0.016432295781324064,18900.000001,96.02500000000009,,,107778,3.0792835957107005,NORMAL,DOWN,CROSSED_OS_BAND_DOWN,PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE,True,0.008994174629872455,-0.007283005761345884,-0.004864200369478152,STABLE_POSITIVE_FOLDS,-0.013333333333333308,2700.0
